win_lose,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_long_name/0,team_long_name/1
3,19425,8613,7842,1,1,17642,2015/2016,Boavista FC,Estoril Praia
1,19426,6403,6367,6,0,17642,2015/2016,FC Paços de Ferreira,Uniao da Madeira
2,19427,7844,10212,3,4,17642,2015/2016,Vitória Guimarães,CS Marítimo
2,19428,10214,9773,1,2,17642,2015/2016,CD Nacional,FC Porto
1,19429,7841,158085,3,1,17642,2015/2016,Rio Ave FC,FC Arouca
2,19430,10238,9772,2,4,17642,2015/2016,Vitória Setúbal,SL Benfica
2,19431,188163,10264,0,1,17642,2015/2016,Tondela,SC Braga
1,19432,9768,8348,3,1,17642,2015/2016,Sporting CP,Moreirense FC
1,19433,158085,10212,4,1,17642,2015/2016,FC Arouca,CS Marítimo
1,19434,9807,8613,1,0,17642,2015/2016,CF Os Belenenses,Boavista FC
1,19435,9772,7841,3,1,17642,2015/2016,SL Benfica,Rio Ave FC
3,19436,10264,6403,1,1,17642,2015/2016,SC Braga,FC Paços de Ferreira
2,19437,7842,7844,0,1,17642,2015/2016,Estoril Praia,Vitória Guimarães
1,19438,8348,10214,2,0,17642,2015/2016,Moreirense FC,CD Nacional
1,19439,9773,10215,3,1,17642,2015/2016,FC Porto,Académica de Coimbra
2,19440,188163,10238,1,3,17642,2015/2016,Tondela,Vitória Setúbal
1,19441,6367,9768,1,0,17642,2015/2016,Uniao da Madeira,Sporting CP
1,19442,10215,6367,3,1,17642,2015/2016,Académica de Coimbra,Uniao da Madeira
2,19443,8613,8348,0,3,17642,2015/2016,Boavista FC,Moreirense FC
2,19444,7841,188163,2,3,17642,2015/2016,Rio Ave FC,Tondela
3,19445,10214,158085,2,2,17642,2015/2016,CD Nacional,FC Arouca
3,19446,6403,9807,2,2,17642,2015/2016,FC Paços de Ferreira,CF Os Belenenses
2,19447,7844,9772,0,1,17642,2015/2016,Vitória Guimarães,SL Benfica
3,19448,10238,10264,1,1,17642,2015/2016,Vitória Setúbal,SC Braga
3,19449,10212,7842,1,1,17642,2015/2016,CS Marítimo,Estoril Praia
1,19450,9768,9773,2,0,17642,2015/2016,Sporting CP,FC Porto
1,19451,158085,7842,1,0,17642,2015/2016,FC Arouca,Estoril Praia
3,19452,9807,10214,2,2,17642,2015/2016,CF Os Belenenses,CD Nacional
1,19453,9772,10212,6,0,17642,2015/2016,SL Benfica,CS Marítimo
3,19454,9773,7841,1,1,17642,2015/2016,FC Porto,Rio Ave FC
2,19455,10238,9768,0,6,17642,2015/2016,Vitória Setúbal,Sporting CP
1,19456,10264,10215,3,0,17642,2015/2016,SC Braga,Académica de Coimbra
1,19457,6367,8613,1,0,17642,2015/2016,Uniao da Madeira,Boavista FC
2,19458,188163,6403,0,2,17642,2015/2016,Tondela,FC Paços de Ferreira
2,19459,8348,7844,3,4,17642,2015/2016,Moreirense FC,Vitória Guimarães
1,19460,10215,188163,2,1,17642,2015/2016,Académica de Coimbra,Tondela
2,19461,8613,9773,0,5,17642,2015/2016,Boavista FC,FC Porto
1,19462,6403,10238,2,1,17642,2015/2016,FC Paços de Ferreira,Vitória Setúbal
1,19463,10212,8348,5,1,17642,2015/2016,CS Marítimo,Moreirense FC
1,19464,7841,6367,1,0,17642,2015/2016,Rio Ave FC,Uniao da Madeira
3,19465,7844,158085,2,2,17642,2015/2016,Vitória Guimarães,FC Arouca
1,19466,7842,9807,2,0,17642,2015/2016,Estoril Praia,CF Os Belenenses
2,19467,10214,9772,1,4,17642,2015/2016,CD Nacional,SL Benfica
1,19468,9768,10264,3,2,17642,2015/2016,Sporting CP,SC Braga
2,19469,7841,9807,1,2,17642,2015/2016,Rio Ave FC,CF Os Belenenses
2,19470,7842,9772,1,2,17642,2015/2016,Estoril Praia,SL Benfica
2,19471,10214,10264,2,3,17642,2015/2016,CD Nacional,SC Braga
3,19472,10215,6403,1,1,17642,2015/2016,Académica de Coimbra,FC Paços de Ferreira
2,19473,158085,8348,1,2,17642,2015/2016,FC Arouca,Moreirense FC
1,19474,8613,10238,4,0,17642,2015/2016,Boavista FC,Vitória Setúbal
1,19475,7844,9773,1,0,17642,2015/2016,Vitória Guimarães,FC Porto
2,19476,10212,6367,0,1,17642,2015/2016,CS Marítimo,Uniao da Madeira
3,19477,9768,188163,2,2,17642,2015/2016,Sporting CP,Tondela
1,19478,10238,10215,2,1,17642,2015/2016,Vitória Setúbal,Académica de Coimbra
1,19479,9772,158085,3,1,17642,2015/2016,SL Benfica,FC Arouca
2,19480,188163,8613,1,2,17642,2015/2016,Tondela,Boavista FC
2,19481,8348,7842,1,3,17642,2015/2016,Moreirense FC,Estoril Praia
1,19482,9773,10212,1,0,17642,2015/2016,FC Porto,CS Marítimo
1,19483,6367,10214,3,0,17642,2015/2016,Uniao da Madeira,CD Nacional
3,19484,9807,7844,3,3,17642,2015/2016,CF Os Belenenses,Vitória Guimarães
1,19485,10264,7841,5,1,17642,2015/2016,SC Braga,Rio Ave FC
2,19486,6403,9768,1,3,17642,2015/2016,FC Paços de Ferreira,Sporting CP
2,19487,10215,10238,0,4,17642,2015/2016,Académica de Coimbra,Vitória Setúbal
1,19488,158085,9772,1,0,17642,2015/2016,FC Arouca,SL Benfica
1,19489,8613,188163,1,0,17642,2015/2016,Boavista FC,Tondela
1,19490,7842,8348,2,0,17642,2015/2016,Estoril Praia,Moreirense FC
3,19491,10212,9773,1,1,17642,2015/2016,CS Marítimo,FC Porto
1,19492,10214,6367,1,0,17642,2015/2016,CD Nacional,Uniao da Madeira
3,19493,7844,9807,1,1,17642,2015/2016,Vitória Guimarães,CF Os Belenenses
1,19494,7841,10264,1,0,17642,2015/2016,Rio Ave FC,SC Braga
3,19495,9768,6403,1,1,17642,2015/2016,Sporting CP,FC Paços de Ferreira
1,19496,9768,10215,3,2,17642,2015/2016,Sporting CP,Académica de Coimbra
2,19497,10212,9807,1,2,17642,2015/2016,CS Marítimo,CF Os Belenenses
2,19498,8348,9772,1,4,17642,2015/2016,Moreirense FC,SL Benfica
3,19499,158085,6403,2,2,17642,2015/2016,FC Arouca,FC Paços de Ferreira
3,19500,8613,10264,0,0,17642,2015/2016,Boavista FC,SC Braga
2,19501,7842,9773,1,3,17642,2015/2016,Estoril Praia,FC Porto
1,19502,7844,6367,3,1,17642,2015/2016,Vitória Guimarães,Uniao da Madeira
1,19503,10214,188163,3,1,17642,2015/2016,CD Nacional,Tondela
1,19504,7841,10238,2,1,17642,2015/2016,Rio Ave FC,Vitória Setúbal
2,19505,9773,158085,1,2,17642,2015/2016,FC Porto,FC Arouca
2,19506,6403,8613,0,1,17642,2015/2016,FC Paços de Ferreira,Boavista FC
3,19507,188163,7844,1,1,17642,2015/2016,Tondela,Vitória Guimarães
3,19508,10238,10212,1,1,17642,2015/2016,Vitória Setúbal,CS Marítimo
2,19509,6367,8348,0,1,17642,2015/2016,Uniao da Madeira,Moreirense FC
3,19510,9768,7841,0,0,17642,2015/2016,Sporting CP,Rio Ave FC
3,19511,10215,10214,2,2,17642,2015/2016,Académica de Coimbra,CD Nacional
2,19512,9807,9772,0,5,17642,2015/2016,CF Os Belenenses,SL Benfica
1,19513,10264,7842,2,0,17642,2015/2016,SC Braga,Estoril Praia
3,19514,8613,10215,0,0,17642,2015/2016,Boavista FC,Académica de Coimbra
2,19515,8348,9807,2,3,17642,2015/2016,Moreirense FC,CF Os Belenenses
2,19516,10212,10264,1,3,17642,2015/2016,CS Marítimo,SC Braga
3,19517,7841,6403,1,1,17642,2015/2016,Rio Ave FC,FC Paços de Ferreira
1,19518,158085,6367,3,0,17642,2015/2016,FC Arouca,Uniao da Madeira
2,19519,9772,9773,1,2,17642,2015/2016,SL Benfica,FC Porto
1,19520,7842,188163,2,1,17642,2015/2016,Estoril Praia,Tondela
3,19521,7844,10238,2,2,17642,2015/2016,Vitória Guimarães,Vitória Setúbal
2,19522,10214,9768,0,4,17642,2015/2016,CD Nacional,Sporting CP
2,19523,9807,158085,0,2,17642,2015/2016,CF Os Belenenses,FC Arouca
2,19524,6403,9772,1,3,17642,2015/2016,FC Paços de Ferreira,SL Benfica
1,19525,9768,8613,2,0,17642,2015/2016,Sporting CP,Boavista FC
3,19526,6367,7842,1,1,17642,2015/2016,Uniao da Madeira,Estoril Praia
2,19527,188163,10212,3,4,17642,2015/2016,Tondela,CS Marítimo
1,19528,9773,8348,3,2,17642,2015/2016,FC Porto,Moreirense FC
3,19529,10238,10214,1,1,17642,2015/2016,Vitória Setúbal,CD Nacional
2,19530,10215,7841,0,2,17642,2015/2016,Académica de Coimbra,Rio Ave FC
3,19531,10264,7844,3,3,17642,2015/2016,SC Braga,Vitória Guimarães
1,19532,10212,10215,1,0,17642,2015/2016,CS Marítimo,Académica de Coimbra
1,19533,10214,6403,3,0,17642,2015/2016,CD Nacional,FC Paços de Ferreira
3,19534,158085,10264,0,0,17642,2015/2016,FC Arouca,SC Braga
2,19535,9807,9773,1,2,17642,2015/2016,CF Os Belenenses,FC Porto
1,19536,9772,6367,2,0,17642,2015/2016,SL Benfica,Uniao da Madeira
2,19537,8613,7841,1,2,17642,2015/2016,Boavista FC,Rio Ave FC
1,19538,7842,10238,3,0,17642,2015/2016,Estoril Praia,Vitória Setúbal
3,19539,7844,9768,0,0,17642,2015/2016,Vitória Guimarães,Sporting CP
2,19540,8348,188163,1,2,17642,2015/2016,Moreirense FC,Tondela
2,19541,188163,158085,0,1,17642,2015/2016,Tondela,FC Arouca
3,19542,6367,9807,0,0,17642,2015/2016,Uniao da Madeira,CF Os Belenenses
2,19543,9768,9772,0,1,17642,2015/2016,Sporting CP,SL Benfica
2,19544,7841,7842,1,3,17642,2015/2016,Rio Ave FC,Estoril Praia
2,19545,10238,8348,0,1,17642,2015/2016,Vitória Setúbal,Moreirense FC
1,19546,10215,7844,2,0,17642,2015/2016,Académica de Coimbra,Vitória Guimarães
2,19547,8613,10214,0,1,17642,2015/2016,Boavista FC,CD Nacional
1,19548,10264,9773,3,1,17642,2015/2016,SC Braga,FC Porto
3,19549,6403,10212,2,2,17642,2015/2016,FC Paços de Ferreira,CS Marítimo
3,19550,8348,10215,2,2,17642,2015/2016,Moreirense FC,Académica de Coimbra
2,19551,10212,8613,0,3,17642,2015/2016,CS Marítimo,Boavista FC
2,19552,7844,6403,0,1,17642,2015/2016,Vitória Guimarães,FC Paços de Ferreira
1,19553,158085,10238,1,0,17642,2015/2016,FC Arouca,Vitória Setúbal
1,19554,9807,10264,3,0,17642,2015/2016,CF Os Belenenses,SC Braga
1,19555,9772,188163,4,1,17642,2015/2016,SL Benfica,Tondela
2,19556,7842,9768,1,2,17642,2015/2016,Estoril Praia,Sporting CP
1,19557,10214,7841,1,0,17642,2015/2016,CD Nacional,Rio Ave FC
1,19558,9773,6367,3,2,17642,2015/2016,FC Porto,Uniao da Madeira
1,19559,9768,158085,5,1,17642,2015/2016,Sporting CP,FC Arouca
3,19560,188163,9807,2,2,17642,2015/2016,Tondela,CF Os Belenenses
2,19561,8613,9772,0,1,17642,2015/2016,Boavista FC,SL Benfica
1,19562,10214,7844,3,2,17642,2015/2016,CD Nacional,Vitória Guimarães
1,19563,7841,10212,1,0,17642,2015/2016,Rio Ave FC,CS Marítimo
2,19564,10238,9773,0,1,17642,2015/2016,Vitória Setúbal,FC Porto
2,19565,10215,7842,0,3,17642,2015/2016,Académica de Coimbra,Estoril Praia
1,19566,10264,6367,2,0,17642,2015/2016,SC Braga,Uniao da Madeira
3,19567,6403,8348,0,0,17642,2015/2016,FC Paços de Ferreira,Moreirense FC
1,19568,158085,10215,3,2,17642,2015/2016,FC Arouca,Académica de Coimbra
3,19569,7844,8613,1,1,17642,2015/2016,Vitória Guimarães,Boavista FC
3,19570,6367,10238,2,2,17642,2015/2016,Uniao da Madeira,Vitória Setúbal
2,19571,9807,9768,2,5,17642,2015/2016,CF Os Belenenses,Sporting CP
1,19572,9772,10264,5,1,17642,2015/2016,SL Benfica,SC Braga
1,19573,7842,6403,1,0,17642,2015/2016,Estoril Praia,FC Paços de Ferreira
1,19574,10212,10214,2,0,17642,2015/2016,CS Marítimo,CD Nacional
2,19575,8348,7841,0,1,17642,2015/2016,Moreirense FC,Rio Ave FC
2,19576,9773,188163,0,1,17642,2015/2016,FC Porto,Tondela
3,19577,8613,158085,0,0,17642,2015/2016,Boavista FC,FC Arouca
2,19578,10238,9807,0,1,17642,2015/2016,Vitória Setúbal,CF Os Belenenses
1,19579,10214,7842,4,1,17642,2015/2016,CD Nacional,Estoril Praia
1,19580,7841,7844,2,0,17642,2015/2016,Rio Ave FC,Vitória Guimarães
1,19581,9768,10212,3,1,17642,2015/2016,Sporting CP,CS Marítimo
2,19582,10215,9772,1,2,17642,2015/2016,Académica de Coimbra,SL Benfica
3,19583,10264,8348,1,1,17642,2015/2016,SC Braga,Moreirense FC
1,19584,6403,9773,1,0,17642,2015/2016,FC Paços de Ferreira,FC Porto
1,19585,188163,6367,1,0,17642,2015/2016,Tondela,Uniao da Madeira
2,19586,10215,9768,1,3,17642,2015/2016,Académica de Coimbra,Sporting CP
3,19587,9807,10212,1,1,17642,2015/2016,CF Os Belenenses,CS Marítimo
1,19588,9772,8348,3,2,17642,2015/2016,SL Benfica,Moreirense FC
3,19589,6403,158085,1,1,17642,2015/2016,FC Paços de Ferreira,FC Arouca
1,19590,10264,8613,4,0,17642,2015/2016,SC Braga,Boavista FC
1,19591,9773,7842,2,0,17642,2015/2016,FC Porto,Estoril Praia
3,19592,6367,7844,0,0,17642,2015/2016,Uniao da Madeira,Vitória Guimarães
1,19593,188163,10214,1,0,17642,2015/2016,Tondela,CD Nacional
3,19594,10238,7841,2,2,17642,2015/2016,Vitória Setúbal,Rio Ave FC
3,19595,9807,10215,1,1,17642,2015/2016,CF Os Belenenses,Académica de Coimbra
1,19596,7842,8613,1,0,17642,2015/2016,Estoril Praia,Boavista FC
2,19597,6367,6403,3,4,17642,2015/2016,Uniao da Madeira,FC Paços de Ferreira
1,19598,10212,7844,3,0,17642,2015/2016,CS Marítimo,Vitória Guimarães
1,19599,9773,10214,4,0,17642,2015/2016,FC Porto,CD Nacional
3,19600,158085,7841,0,0,17642,2015/2016,FC Arouca,Rio Ave FC
1,19601,9772,10238,2,1,17642,2015/2016,SL Benfica,Vitória Setúbal
1,19602,10264,188163,3,0,17642,2015/2016,SC Braga,Tondela
2,19603,8348,9768,0,1,17642,2015/2016,Moreirense FC,Sporting CP
2,19604,10212,158085,1,2,17642,2015/2016,CS Marítimo,FC Arouca
1,19605,8613,9807,1,0,17642,2015/2016,Boavista FC,CF Os Belenenses
2,19606,7841,9772,0,1,17642,2015/2016,Rio Ave FC,SL Benfica
1,19607,6403,10264,1,0,17642,2015/2016,FC Paços de Ferreira,SC Braga
3,19608,7844,7842,1,1,17642,2015/2016,Vitória Guimarães,Estoril Praia
2,19609,10214,8348,0,1,17642,2015/2016,CD Nacional,Moreirense FC
2,19610,10215,9773,1,2,17642,2015/2016,Académica de Coimbra,FC Porto
2,19611,10238,188163,0,1,17642,2015/2016,Vitória Setúbal,Tondela
1,19612,9768,6367,2,0,17642,2015/2016,Sporting CP,Uniao da Madeira
1,19613,6367,10215,3,1,17642,2015/2016,Uniao da Madeira,Académica de Coimbra
3,19614,8348,8613,1,1,17642,2015/2016,Moreirense FC,Boavista FC
3,19615,188163,7841,1,1,17642,2015/2016,Tondela,Rio Ave FC
1,19616,158085,10214,3,0,17642,2015/2016,FC Arouca,CD Nacional
2,19617,9807,6403,0,2,17642,2015/2016,CF Os Belenenses,FC Paços de Ferreira
1,19618,9772,7844,1,0,17642,2015/2016,SL Benfica,Vitória Guimarães
1,19619,10264,10238,3,2,17642,2015/2016,SC Braga,Vitória Setúbal
1,19620,7842,10212,2,1,17642,2015/2016,Estoril Praia,CS Marítimo
2,19621,9773,9768,1,3,17642,2015/2016,FC Porto,Sporting CP
3,19622,7842,158085,1,1,17642,2015/2016,Estoril Praia,FC Arouca
3,19623,10214,9807,2,2,17642,2015/2016,CD Nacional,CF Os Belenenses
2,19624,10212,9772,0,2,17642,2015/2016,CS Marítimo,SL Benfica
2,19625,7841,9773,1,3,17642,2015/2016,Rio Ave FC,FC Porto
1,19626,9768,10238,5,0,17642,2015/2016,Sporting CP,Vitória Setúbal
3,19627,10215,10264,0,0,17642,2015/2016,Académica de Coimbra,SC Braga
1,19628,8613,6367,1,0,17642,2015/2016,Boavista FC,Uniao da Madeira
2,19629,6403,188163,1,4,17642,2015/2016,FC Paços de Ferreira,Tondela
1,19630,7844,8348,4,1,17642,2015/2016,Vitória Guimarães,Moreirense FC
1,19631,188163,10215,2,0,17642,2015/2016,Tondela,Académica de Coimbra
1,19632,9773,8613,4,0,17642,2015/2016,FC Porto,Boavista FC
3,19633,10238,6403,0,0,17642,2015/2016,Vitória Setúbal,FC Paços de Ferreira
1,19634,8348,10212,2,1,17642,2015/2016,Moreirense FC,CS Marítimo
2,19635,6367,7841,1,2,17642,2015/2016,Uniao da Madeira,Rio Ave FC
3,19636,158085,7844,2,2,17642,2015/2016,FC Arouca,Vitória Guimarães
1,19637,9807,7842,2,1,17642,2015/2016,CF Os Belenenses,Estoril Praia
1,19638,9772,10214,4,1,17642,2015/2016,SL Benfica,CD Nacional
2,19639,10264,9768,0,4,17642,2015/2016,SC Braga,Sporting CP
2,19640,158085,9773,1,3,17642,2015/2016,FC Arouca,FC Porto
2,19641,8613,6403,0,1,17642,2015/2016,Boavista FC,FC Paços de Ferreira
1,19642,7844,188163,1,0,17642,2015/2016,Vitória Guimarães,Tondela
1,19643,10212,10238,5,2,17642,2015/2016,CS Marítimo,Vitória Setúbal
3,19644,8348,6367,0,0,17642,2015/2016,Moreirense FC,Uniao da Madeira
2,19645,7841,9768,1,2,17642,2015/2016,Rio Ave FC,Sporting CP
1,19646,10214,10215,2,0,17642,2015/2016,CD Nacional,Académica de Coimbra
1,19647,9772,9807,6,0,17642,2015/2016,SL Benfica,CF Os Belenenses
1,19648,7842,10264,1,0,17642,2015/2016,Estoril Praia,SC Braga
2,19649,10215,8613,0,2,17642,2015/2016,Académica de Coimbra,Boavista FC
1,19650,9807,8348,2,0,17642,2015/2016,CF Os Belenenses,Moreirense FC
1,19651,10264,10212,5,1,17642,2015/2016,SC Braga,CS Marítimo
2,19652,6403,7841,0,3,17642,2015/2016,FC Paços de Ferreira,Rio Ave FC
3,19653,6367,158085,0,0,17642,2015/2016,Uniao da Madeira,FC Arouca
1,19654,9773,9772,1,0,17642,2015/2016,FC Porto,SL Benfica
2,19655,188163,7842,0,1,17642,2015/2016,Tondela,Estoril Praia
3,19656,10238,7844,2,2,17642,2015/2016,Vitória Setúbal,Vitória Guimarães
1,19657,9768,10214,1,0,17642,2015/2016,Sporting CP,CD Nacional
3,19658,158085,9807,2,2,17642,2015/2016,FC Arouca,CF Os Belenenses
1,19659,9772,6403,3,0,17642,2015/2016,SL Benfica,FC Paços de Ferreira
3,19660,8613,9768,0,0,17642,2015/2016,Boavista FC,Sporting CP
1,19661,7842,6367,2,1,17642,2015/2016,Estoril Praia,Uniao da Madeira
1,19662,10212,188163,1,0,17642,2015/2016,CS Marítimo,Tondela
3,19663,8348,9773,2,2,17642,2015/2016,Moreirense FC,FC Porto
3,19664,10214,10238,1,1,17642,2015/2016,CD Nacional,Vitória Setúbal
1,19665,7841,10215,1,0,17642,2015/2016,Rio Ave FC,Académica de Coimbra
2,19666,7844,10264,0,1,17642,2015/2016,Vitória Guimarães,SC Braga
1,19667,10215,10212,1,0,17642,2015/2016,Académica de Coimbra,CS Marítimo
1,19668,6403,10214,3,1,17642,2015/2016,FC Paços de Ferreira,CD Nacional
3,19669,10264,158085,0,0,17642,2015/2016,SC Braga,FC Arouca
1,19670,9773,9807,4,0,17642,2015/2016,FC Porto,CF Os Belenenses
3,19671,6367,9772,0,0,17642,2015/2016,Uniao da Madeira,SL Benfica
1,19672,7841,8613,1,0,17642,2015/2016,Rio Ave FC,Boavista FC
1,19673,10238,7842,1,0,17642,2015/2016,Vitória Setúbal,Estoril Praia
1,19674,9768,7844,5,1,17642,2015/2016,Sporting CP,Vitória Guimarães
3,19675,188163,8348,1,1,17642,2015/2016,Tondela,Moreirense FC
3,19676,158085,188163,1,1,17642,2015/2016,FC Arouca,Tondela
1,19677,9807,6367,1,0,17642,2015/2016,CF Os Belenenses,Uniao da Madeira
2,19678,9772,9768,0,3,17642,2015/2016,SL Benfica,Sporting CP
3,19679,7842,7841,2,2,17642,2015/2016,Estoril Praia,Rio Ave FC
2,19680,8348,10238,0,2,17642,2015/2016,Moreirense FC,Vitória Setúbal
3,19681,7844,10215,1,1,17642,2015/2016,Vitória Guimarães,Académica de Coimbra
3,19682,10214,8613,0,0,17642,2015/2016,CD Nacional,Boavista FC
3,19683,9773,10264,0,0,17642,2015/2016,FC Porto,SC Braga
2,19684,10212,6403,0,2,17642,2015/2016,CS Marítimo,FC Paços de Ferreira
3,19685,10215,8348,1,1,17642,2015/2016,Académica de Coimbra,Moreirense FC
2,19686,8613,10212,0,1,17642,2015/2016,Boavista FC,CS Marítimo
2,19687,6403,7844,0,1,17642,2015/2016,FC Paços de Ferreira,Vitória Guimarães
3,19688,10238,158085,0,0,17642,2015/2016,Vitória Setúbal,FC Arouca
1,19689,10264,9807,4,0,17642,2015/2016,SC Braga,CF Os Belenenses
2,19690,188163,9772,0,4,17642,2015/2016,Tondela,SL Benfica
1,19691,9768,7842,1,0,17642,2015/2016,Sporting CP,Estoril Praia
1,19692,7841,10214,1,0,17642,2015/2016,Rio Ave FC,CD Nacional
2,19693,6367,9773,0,4,17642,2015/2016,Uniao da Madeira,FC Porto
2,19694,8596,8548,0,1,19694,2008/2009,Falkirk,Rangers
1,19695,9860,9927,3,2,19694,2008/2009,Heart of Midlothian,Motherwell
1,19696,8597,10251,1,0,19694,2008/2009,Kilmarnock,Hibernian
2,19697,8485,8066,0,2,19694,2008/2009,Aberdeen,Inverness Caledonian Thistle
1,19698,9925,9800,1,0,19694,2008/2009,Celtic,St. Mirren
1,19699,8429,9938,3,1,19694,2008/2009,Hamilton Academical FC,Dundee United
1,19700,9925,10251,4,2,19694,2008/2009,Celtic,Hibernian
1,19701,9938,9800,2,0,19694,2008/2009,Dundee United,St. Mirren
3,19702,9860,8485,1,1,19694,2008/2009,Heart of Midlothian,Aberdeen
2,19703,8597,8596,1,2,19694,2008/2009,Kilmarnock,Falkirk
2,19704,8066,9927,1,2,19694,2008/2009,Inverness Caledonian Thistle,Motherwell
2,19705,8429,8548,1,3,19694,2008/2009,Hamilton Academical FC,Rangers
1,19706,8548,8066,5,0,19694,2008/2009,Rangers,Inverness Caledonian Thistle
1,19707,9927,8429,2,0,19694,2008/2009,Motherwell,Hamilton Academical FC
2,19708,9860,9925,0,2,19694,2008/2009,Heart of Midlothian,Celtic
1,19709,8485,8597,1,0,19694,2008/2009,Aberdeen,Kilmarnock
3,19710,9800,10251,0,0,19694,2008/2009,St. Mirren,Hibernian
3,19711,8596,9938,0,0,19694,2008/2009,Falkirk,Dundee United
1,19712,9925,9927,2,0,19694,2008/2009,Celtic,Motherwell
1,19713,9938,8485,2,1,19694,2008/2009,Dundee United,Aberdeen
2,19714,10251,8066,1,2,19694,2008/2009,Hibernian,Inverness Caledonian Thistle
2,19715,8597,8548,0,4,19694,2008/2009,Kilmarnock,Rangers
2,19716,9800,9860,0,1,19694,2008/2009,St. Mirren,Heart of Midlothian
3,19717,8429,8596,1,1,19694,2008/2009,Hamilton Academical FC,Falkirk
1,19718,9925,8597,3,0,19694,2008/2009,Celtic,Kilmarnock
1,19719,9938,10251,2,0,19694,2008/2009,Dundee United,Hibernian
3,19720,9927,8548,0,0,19694,2008/2009,Motherwell,Rangers
1,19721,9860,8429,1,0,19694,2008/2009,Heart of Midlothian,Hamilton Academical FC
1,19722,8485,9800,2,0,19694,2008/2009,Aberdeen,St. Mirren
3,19723,8066,8596,1,1,19694,2008/2009,Inverness Caledonian Thistle,Falkirk
1,19724,8548,9800,2,1,19694,2008/2009,Rangers,St. Mirren
3,19725,10251,8485,2,2,19694,2008/2009,Hibernian,Aberdeen
1,19726,8597,9938,2,0,19694,2008/2009,Kilmarnock,Dundee United
2,19727,8066,9860,0,1,19694,2008/2009,Inverness Caledonian Thistle,Heart of Midlothian
1,19728,8596,9927,1,0,19694,2008/2009,Falkirk,Motherwell
2,19729,8429,9925,1,2,19694,2008/2009,Hamilton Academical FC,Celtic
1,19730,8548,8485,2,0,19694,2008/2009,Rangers,Aberdeen
3,19731,9938,8429,1,1,19694,2008/2009,Dundee United,Hamilton Academical FC
2,19732,9927,10251,1,4,19694,2008/2009,Motherwell,Hibernian
1,19733,9860,8596,2,1,19694,2008/2009,Heart of Midlothian,Falkirk
2,19734,8597,8066,1,2,19694,2008/2009,Kilmarnock,Inverness Caledonian Thistle
2,19735,9800,9925,1,3,19694,2008/2009,St. Mirren,Celtic
1,19736,9925,8066,1,0,19694,2008/2009,Celtic,Inverness Caledonian Thistle
1,19737,9860,8548,2,1,19694,2008/2009,Heart of Midlothian,Rangers
1,19738,8485,9927,2,0,19694,2008/2009,Aberdeen,Motherwell
2,19739,9800,9938,0,2,19694,2008/2009,St. Mirren,Dundee United
3,19740,8596,10251,1,1,19694,2008/2009,Falkirk,Hibernian
1,19741,8429,8597,1,0,19694,2008/2009,Hamilton Academical FC,Kilmarnock
1,19742,8548,8429,7,1,19694,2008/2009,Rangers,Hamilton Academical FC
1,19743,9927,9860,1,0,19694,2008/2009,Motherwell,Heart of Midlothian
1,19744,10251,9925,2,0,19694,2008/2009,Hibernian,Celtic
2,19745,8597,8485,1,2,19694,2008/2009,Kilmarnock,Aberdeen
2,19746,8066,9938,1,3,19694,2008/2009,Inverness Caledonian Thistle,Dundee United
2,19747,8596,9800,1,2,19694,2008/2009,Falkirk,St. Mirren
3,19748,9925,9860,1,1,19694,2008/2009,Celtic,Heart of Midlothian
3,19749,9938,8548,2,2,19694,2008/2009,Dundee United,Rangers
2,19750,9927,8597,0,2,19694,2008/2009,Motherwell,Kilmarnock
1,19751,10251,8429,2,0,19694,2008/2009,Hibernian,Hamilton Academical FC
1,19752,8485,8596,2,1,19694,2008/2009,Aberdeen,Falkirk
1,19753,9800,8066,2,0,19694,2008/2009,St. Mirren,Inverness Caledonian Thistle
1,19754,8548,10251,1,0,19694,2008/2009,Rangers,Hibernian
3,19755,9860,9938,0,0,19694,2008/2009,Heart of Midlothian,Dundee United
2,19756,8597,9800,0,1,19694,2008/2009,Kilmarnock,St. Mirren
2,19757,8066,8485,0,3,19694,2008/2009,Inverness Caledonian Thistle,Aberdeen
2,19758,8596,9925,0,3,19694,2008/2009,Falkirk,Celtic
1,19759,8429,9927,2,0,19694,2008/2009,Hamilton Academical FC,Motherwell
1,19760,8548,9860,2,0,19694,2008/2009,Rangers,Heart of Midlothian
3,19761,9938,9925,1,1,19694,2008/2009,Dundee United,Celtic
2,19762,9927,8485,0,1,19694,2008/2009,Motherwell,Aberdeen
1,19763,10251,8596,3,2,19694,2008/2009,Hibernian,Falkirk
2,19764,8066,8429,0,1,19694,2008/2009,Inverness Caledonian Thistle,Hamilton Academical FC
3,19765,9800,8597,0,0,19694,2008/2009,St. Mirren,Kilmarnock
2,19766,8548,9925,0,1,19694,2008/2009,Rangers,Celtic
1,19767,9938,8596,1,0,19694,2008/2009,Dundee United,Falkirk
1,19768,9927,8066,3,2,19694,2008/2009,Motherwell,Inverness Caledonian Thistle
2,19769,10251,8597,2,4,19694,2008/2009,Hibernian,Kilmarnock
1,19770,8485,9860,1,0,19694,2008/2009,Aberdeen,Heart of Midlothian
1,19771,9800,8429,1,0,19694,2008/2009,St. Mirren,Hamilton Academical FC
3,19772,9925,9938,2,2,19694,2008/2009,Celtic,Dundee United
